manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Lost,Smooth Operator,7886,https://lostsurfboards.com.au/products/smoothoperator,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"The Smooth Operator is a trim and turn machine. High volume, low rails and tons of fun. We have souped them up with a 5 fin set up, offering a myriad of options and performance characteristics. More recently, we developed the Crowd Killer, more of a pump and rip stick, with its hyper extended nose rocker and equally aggressive tail rocker. While high volume and performance-minded, the Crowd Killer does not possess the effortless glide and horizontal trim of a classic mid-length. The Smooth Operator does. Built around an exaggeratedly low entry rocker, forward wide point and thickness, and a nose and tail that measure the same width at both 12 and 24, the Smooth Operator paddles and glides like nothing ever adorned with a ...Lost or Mayhem logo. That's not to say it doesn't turn though! After riding, dissecting and assessing some contemporary and classic mid lengths currently available, I concluded they all could use a bit more tail rocker! The Smooth Operator has just that. A generous (dare say extreme) tail rocker, bends upward in the rear third of the board.",low entry rocker,low rails,"More recently, we developed the Crowd Killer, more of a pump and rip stick, with its hyper extended nose rocker and equally aggressive tail rocker. Built around an exaggeratedly low entry rocker, forward wide point and thickness, and a nose and tail that measure the same width at both 12 and 24, the Smooth Operator paddles and glides like nothing ever adorne",,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Lost,Smooth Operator Long Toe,7887,https://lostsurfboards.com.au/products/smooth-operator-long-toe,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"Introducing Lost x LongToe lamination PU constructed surfboards—unique, one-of-a-kind, crafted creations. Boasting LongToe's unique artistry in a smooth and bright finish on the bottom and rails with handcrafted pin line sanded decks. These boards are more than just watercraft—they're captivating pieces of rideable art that turn heads both in and out of the water. With each board being unique and one-of-a-kind, owning a Lost x LongToe lamination surfboard means owning a unique piece of art that also rips in the surf. The Smooth Operator is a trim and turn machine. High volume, low rails and tons of fun. We have souped them up with a 5-fin set-up, offering a myriad of options and performance characteristics. More recently, we developed the Crowd Killer, more of a pump and rip stick, with its hyper-extended nose rocker and equally aggressive tail rocker. While high volume and performance-minded, the Crowd Killer does not possess the effortless glide and horizontal trim of a classic mid-length. The Smooth Operator does. Built around an exaggeratedly low entry rocker, forward wide point and thickness, and a nose and tail that measure the same width at both 12 and 24, the Smooth Operator paddles and glides like nothing ever adorned with a ...Lost or Mayhem logo. That's not to say it doesn't turn though! After riding, dissecting and assessing some contemporary and classic mid-lengths",low entry rocker,low rails,"Boasting LongToe's unique artistry in a smooth and bright finish on the bottom and rails with handcrafted pin line sanded decks. More recently, we developed the Crowd Killer, more of a pump and rip stick, with its hyper-extended nose rocker and equally aggressive tail rocker.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Lost,Speed Demon,7888,https://lostsurfboards.com.au/products/speed-demon,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The SPEED DEMON was an original …Lost Surfboards model—a model synonymous with full-on, pedal-to-the-metal, furiously fast, small-wave surfing. Originally developed with feedback from San Clemente Mafia maestro, Dino Andino, in the mid-1990s, it became one of our early, well-known models. Tuned at the long, sloping, flattish-faced waves of Trestles, with design details drawn from decades of down-the-line speed runs and big, head-snapping hacks. With its speed-centric low rocker, plenty of width and thickness, deep concave, and some vee running through the rear of Dino's signature extra-wide tail block, the SPEED DEMON was one of the first models that we successfully sold through surf shops around the country and across the world. Cut to Spring 2025 Dino's son, longtime design muse Kolohe, was focused on simply surfing local summer slop and occasional quality days around town. On small days, bouncing between Puddle Jumpers, Sub-Drivers, and Rad Rippers—all to great effect—with an emphasis on sustained speed for freedom to do whatever you want on lackluster waves. At one point we handed him a Rad Zapper, our collab with Cheyne Horan. At Trestles, he laid down some truly inspiring, classic, calm, cool power surfing with vicious flair and finesse, that rapidly went viral. As summer progressed, Kolohe came with a challenge: ""I want something that sits between the Rippers, Rad Ripper","With its speed-centric low rocker, plenty of width and thickness, deep concave, and some vee running through the rear of Dino's signature extra-wide tail block, the SPEED DEMON was one of the first models that we successfully sold through surf shops around the country and across the world.",,"Tuned at the long, sloping, flattish-faced waves of Trestles, with design details drawn from decades of down-the-line speed runs and big, head-snapping hacks. With its speed-centric low rocker, plenty of width and thickness, deep concave, and some vee running through the rear of Dino's signature extra-wide tail block, the SPEED DEMON was one of the first mod",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Step Driver,7889,https://lostsurfboards.com.au/products/step-driver,Step Up,Reef Step Up,step_up,daily_driver | performance_shortboard,Thruster,powerful,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"Simply put, the Step Driver is a high-performance step-up, directly evolved from the Driver 2.0. Designed for the highest level of performance surfing, where critical manoeuvres and tube riding meet. Meant to be ridden 1-2"" (or more, if customised) longer, similar width and a bit thicker, than a Driver 2.0 or similar HP shortboard, the Step Driver rides like a seamless transition from your everyday board, without sacrificing performance for control. Tested and proven in powerful surf around the world, by WCT surfers such as Olympians, Kolohe Andino, Carissa Moore and Caroline Marks, as well as Griffin Colapinto, Yago Dora and free surfers like Mason Ho and Ian Crane and up-n-comers like Crosby Colapinto and Eli Hanneman. It's a one-stop-shop, for the needs of our entire team. The Step Driver allows surfers to ride larger, more powerful and more challenging waves as if they were head high and playful, on a board that is usually only 1-2"" longer than their everyday board. Anyone with a Driver 2.0 in their quiver (or similar high-performance shortboard), who is looking for that perfect board to transition to when the waves get special (or if you're lucky to live somewhere like Hawaii or Indo, where these waves are the norm) will be pleased to have the Step Driver in their arsenal. Using the Driver 2.0 as a starting point, design elements and adaptations include: Increased tail roc","Using the Driver 2.0 as a starting point, design elements and adaptations include: Increased tail rocker, blended smooth, to fit the curve of and control speed in larger, powerful and/or hollow waves. A significantly shallower single concave throughout, which reduces lift and smooths out the rail lin",,"Tested and proven in powerful surf around the world, by WCT surfers such as Olympians, Kolohe Andino, Carissa Moore and Caroline Marks, as well as Griffin Colapinto, Yago Dora and free surfers like Mason Ho and Ian Crane and up-n-comers like Crosby Colapinto and Eli Hanneman. Using the Driver 2.0 as a starting point, design elements and adaptations include: ",,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b; \bpowerful surf\b,,
Lost,Sub Driver,7890,https://lostsurfboards.com.au/products/subdriver,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Good surfers say it pushes back, even in small waves. Lost's Sub-Driver not only benefits Pros, it really is perfect for most Bros. Short and stubby with plenty of built-in drive, it's easy to catch waves and generate speed on.",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Sub Driver 2.0,7891,https://lostsurfboards.com.au/products/sub-driver-20-blacksheep,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver | performance_shortboard,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance daily-driver classification.,"Our best small wave, performance shortboard just got better! Since its inception, each version of the SUB DRIVER has remained our most successful, small wave competition surfboard. From Kolohe Andino's 2011 run of 5 WQS event wins (WCT qualification) to Mick Fanning taking notice and famously grabbing one of Kolohe's discarded SUB DRIVERS, blazing through heats at The Lowers Pro and subsequently claiming the board had ""Completely changed his perception of what a competition board can be"". The SUB DRIVER has remained a mainstay of our competitive team rider's quivers. Year after year, competitors around the world request the SUB DRIVER as a special weapon for the varied and unpredictable WQS surf, yet just about anyone with even modest skills can ride this board as a daily driver. The SUB DRIVER 2.0 is the latest iteration in the continuing evolution of our most user friendly, pro-formance shortboard. Developed in the soft peeling points of San Clemente, it loves small to average surf and really does well in connecting the dots in mushy points, or weak, broken up beach breaks. A surfboard developed for competitors in sub-par surf, that actually transitions perfectly to everyday surfers. The SUB DRIVER 2.0 was derived to benefit the Pros, yet it really is perfect for most ""Bros"". Reflecting the small wave demands from Kolohe Andino, Griffin Colapinto and our up and coming team of",,,"Reflecting the small wave demands from Kolohe Andino, Griffin Colapinto and our up and coming team of Jr Pros and WQS Warriors, constant evolution and noticeable updates have brought us to the point where we are now proud to launch the SUB DRIVER 2.0.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Lost,Sub Driver 3.0 Swallow,7892,https://lostsurfboards.com.au/products/sub-driver-3-0-swallow,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Lost Sub-Driver 3.0 was born from Matt Biolos' consistent work with the new generation of surfers on the World Tour. He mas made some subtle refinements in the foil, bottom curves, outline rails and rocker have allowed the Sub-Driver 3.0 to continue to be one of the best small wave surfboards. The Sub-Driver 3.0 is a performance step-down surfboard, for high-speed, small-wave power surfing. The Lost Sub-Driver 3.0 surfboard features: Low tail rocker, curvy rail line creating concave and vee out the back, is a winning small wave combination. Excels in average surf for the everyday surfer who wants to ride a performance shortboard. A performance outline, with its wide point set back, creating a hip between the feet, that swoops into a moderately wide swallow. The bottom features a deep single concave, through the center, maxing out between the feet, then hyper-extends (with plenty of double concave) through the tail. There, the rail line accelerates to the Sub Driver 3.0's distinctive Vee, behind the rear fin. The swallow tail reduces surface area, provides drive and lends some grip and pivot, while still retaining width, for speed. The rail rocker mirrors the outline hip, combining to provide a balanced fulcrum to initiate effortless turns, anywhere on the wave. This is really where the board has evolved to the point of warranting a new model update. The low, fast tail rocke",moderate entry rocker,,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b; \bworld tour\b,,
Lost,Sub Driver Swallow Tail,7893,https://lostsurfboards.com.au/products/subdriverswallowtail,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Sub Driver Swallow loves small to moderate surf. It is stable, with plenty of built in drive, and easy to catch waves and generate speed on. The wide nose and tail make for a stable platform in small waves and at low speeds. Combined with low overall rocker and full rails, the board can be ridden pretty short. The Sub Driver Swallow not only benefits the Pros, it really is perfect for most of the Bros too. Over the course of 218, we found repeated team success with a new Hip Swallow tail, and are now offering them for 219. Somewhat radical in its design, its most prominent features being the slightly wider hip and tail block, and noticeable spiral vee behind the rear fin. The full nose provides stability for landing airs. The wide hip, and tail block creates a sort of bite to the wide tail. It works well with hyper extended rail rocker and spiral vee, to allow the Sub Driver Swallow to be surfed more tightly in the pocket than the traditional squash tail. The wide nose and tail make for a stable platform in small waves and at low speeds. Combined with low overall rocker and full rails, the board can be ridden pretty short. The Sub Driver Swallow not only benefits the Pros, it really is perfect for most of the Bros too. The Sub Driver Swallow loves small to moderate surf. It is stable, with plenty of built in drive, and easy to catch waves and generate speed on.","Combined with low overall rocker and full rails, the board can be ridden pretty short. It works well with hyper extended rail rocker and spiral vee, to allow the Sub Driver Swallow to be surfed more tightly in the pocket than the traditional squash tail.",full rails,Swallow tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Sub Scorcher Sting,7894,https://lostsurfboards.com.au/products/sub-scorcher-sting,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"A ...lost classic. The Sub Scorcher is a relaxed rocker, conservatively outlined, higher volumed, easy riding spin on the modern performance shortboard. A central concave to spiral-vee in the tail, small wave specific design. Under the feet of young teen phenom, Kolohe Andino, the OG Sub Scorcher was a break out hit, during its initial run. It has remained a custom order mainstay, ever since. With its mellow rocker, wide, stable outline, shallow single to double, to vee in the tail, the Sub Scorcher is as easy paddling, easy planing and easy riding as a modern, pointed nose shortboard gets. We started with our OG Sub Scorcher swallow and introduced the STING. We added a bit of width through the center, some extra rail rocker and injected the radical, area reducing STING at about 18"" (1/4 of the way up) from the tail. The STING is followed by a gradual tail curve, into a 6"" wide, shallow swallow. The extra width in center assures easy entry and quick planing out of the gate. The STING makes a sharp reduction in width and creates an acute angle for jamming quick, radical, controlled turns into tight sections, or out on the waves open face. Generously dimensioned, with plenty of volume, the SUB SCORCHER-STING, is an every mans, playful, performance shortboard, with the STING design element allowing easy initiation of radical turns and maneuvers.","The Sub Scorcher is a relaxed rocker, conservatively outlined, higher volumed, easy riding spin on the modern performance shortboard. With its mellow rocker, wide, stable outline, shallow single to double, to vee in the tail, the Sub Scorcher is as easy paddling, easy planing and easy riding as a modern, pointed nose shortboard gets.",,"The Sub Scorcher is a relaxed rocker, conservatively outlined, higher volumed, easy riding spin on the modern performance shortboard. A central concave to spiral-vee in the tail, small wave specific design.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Lost,Swordfish,7895,https://lostsurfboards.com.au/products/swordfish,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance fish classification.,"SWORD-FISH : A fast, aggressive and powerful predatory 'Fish', with a longer, pointed nose, side cut 'Pelagic' outline, wide fish tail and ridiculously fast rocker. The SWORD-FISH is precisely as the name implies: A furiously fast Pelagic fish, aggressive, with a wide powerful tail, and a long-pointed nose. Designed at the request of (and direction from) Kolohe Andino, as an extension of his favourite RNF-Retro. Kolohe surfed his little neon RNF-Retro better than I'd ever seen anyone surf any fish in small Trestles waves. Inspired, yet not satisfied, he came to me wanting to create something even better. I love that little Retro-fish. It works way better than I ever would have thought, but I can't get my head completely around that short little nose. If that thing had a longer nose on it, I could probably ride it in contests. I really want that fish with a longer, more pulled nose. Make it about 5'9"", so it feels more like a real shortboard up front. Maybe a bit narrower overall. I want a longer rail, with more drive off my front foot. More power, a bit stiffer, more aggressive and even faster. Ridiculously fast. You can leave everything else kinda the same.""- KA Gauntlet laid!. So we went to work and to do just that. Starting with Kolohe's magic little 5'6"" RNF-Retro we added 3"" of length, by extending the nose, pulling it in and added some gradual nose rocker. We also narrowe","SWORD-FISH : A fast, aggressive and powerful predatory 'Fish', with a longer, pointed nose, side cut 'Pelagic' outline, wide fish tail and ridiculously fast rocker. I want a longer rail, with more drive off my front foot.",,"SWORD-FISH : A fast, aggressive and powerful predatory 'Fish', with a longer, pointed nose, side cut 'Pelagic' outline, wide fish tail and ridiculously fast rocker. The SWORD-FISH is precisely as the name implies: A furiously fast Pelagic fish, aggressive, with a wide powerful tail, and a long-pointed nose.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Lost,Terrapin,7896,https://lostsurfboards.com.au/products/terrapin,Hybrid Shortboard,All Round Daily Driver,daily_driver,hybrid_shortboard,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate,moderate,daily_driver | everyday,alternative | beginner | big_wave | competition | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"Alex Lopez mastered the art of speed, style and flow in the powder fields of Mt Bachelor. He studied the art of shaping under the wing of his father and some of the best board builders of our time. Alex has dedicated the last decade of his life to the shaping room, refining his skills and perfecting his surf craft one board at a time with his test pilot partner Leah Dawson and a crew of talented free-surfers. The Terrapin is Alex's personal favorite ride. Designed to be a versatile wave catching one-board quiver that excels in all conditions at your home breaks but you can confidently push into larger quality surf at quality wave destinations around the world. This agile ""modern classic"" wide point forward single fin is built for smooth surfing and glide. Alex's magically sculpted vision in our dang difficult to ding construction is sure to relax your lifestyle and take your surfing to new dimensions. ""Built for glide, wide point forward, longer rail line for smooth surfing. My personal favorite board."" - A. Lopez","""Built for glide, wide point forward, longer rail line for smooth surfing.",,"He studied the art of shaping under the wing of his father and some of the best board builders of our time. Alex has dedicated the last decade of his life to the shaping room, refining his skills and perfecting his surf craft one board at a time with his test pilot partner Leah Dawson and a crew of talented free-surfers.",,medium,medium,proposed_for_owner_review,True,\bdaily driver\b; \bone-board quiver\b,,
Lost,The Original Puddle Jumper,7897,https://lostsurfboards.com.au/products/the-original-puddle-jumper-light-speed-ii,Groveller,Small Wave Performance,groveller,,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Mapped from canonical taxonomy groveller.,"The Lost Puddle Jumper is one of Lost Surfboards most loved models of all time. It was one of the original, modern ""groveler"" specific shapes, that caught fire around the world. The Lost Puddle Jumper surfboard features: Its significant width, low rocker, forward outline, with wide nose and tail, make paddling, catching waves and skating along on small waves a breeze. Fast and drivey, with plenty of lift, the magic comes from the hyper-curved rail line rocker, which runs parallel to the stringer, near the nose, then exaggerates into a deep single concave, that swoops back down to a significant vee, under the rear foot. This high arcing rail line, with a double concave vee in the tail, creates a lively ride and turns the relatively flat board into a turning machine, especially once put on rail. There's enough curve in the accelerating rail rocker, to loosen up and transform The Original Puddle Jumper, from a typical flat little plank into a mini-performance machine, allowing turns in 1'-2' waves that you wouldn't believe you could do. The original Puddle Jumper has proven itself again and again in smaller waves, with surfers of multiple skill sets. This subtle update is no different. The branding has been brought up to pace with modern taste with subdued, stylish colours built into smaller-sized logos.","The Lost Puddle Jumper surfboard features: Its significant width, low rocker, forward outline, with wide nose and tail, make paddling, catching waves and skating along on small waves a breeze. Fast and drivey, with plenty of lift, the magic comes from the hyper-curved rail line rocker, which runs parallel to the stringer, near the nose, then exaggerates into",,"The Lost Puddle Jumper surfboard features: Its significant width, low rocker, forward outline, with wide nose and tail, make paddling, catching waves and skating along on small waves a breeze. This high arcing rail line, with a double concave vee in the tail, creates a lively ride and turns the relatively flat board into a turning machine, especially once pu",,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Lost,The Ripper Round,7898,https://lostsurfboards.com.au/products/the-ripper-round,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,small_wave_shortboard | daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"""2024's runaway small wave shortboard hit… The RIPPER, is now available with a round tail."" The round tail gives The RIPPER more range in a wider variety of waves than the original squash tail excelled in. Reducing surface area in the last few inches of the tail lends more control, at higher speeds and allows more precise turns in tighter, powerful pockets. With only a minimal loss of lift and effectiveness in the smallest surf, the RIPPER Rnd makes up for it, with increased effectiveness once the surf gets a bit more size or punch. Whether it's long drawn out carves on overhead walls or quick snaps and gouges in curvy, dumpy waves, the round tail elevates The RIPPER beyond being a small wave, grovel specialized surfboard. The rocker, rails and bottom remain relatively unchanged, but the nose is just slightly narrower, and the tail foiled out a bit, as well. We set up the stock dims to be ridden 1"", or so longer than the original, squash tail, version, for an effective a One-Two punch, mini quiver, in most the surf you will see in a typical town.","The rocker, rails and bottom remain relatively unchanged, but the nose is just slightly narrower, and the tail foiled out a bit, as well.",,round tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,The Ripper Squash,7899,https://lostsurfboards.com.au/products/the-ripper-black-sheep-1,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"THE RIPPER! A rip-roaring, radically fun small-wave slasher, carved out from the ridiculously popular Rad Ripper. This board is built to tear apart everyday, average surf and leave neon '80s nostalgia washed up on the sand. The RIPPER was inspired by Kolohe Andino, whose love for (and performances on) the Rad Ripper are undeniable. Hooked on the Rad Ripper, Kolohe wanted a version with a more modern feel—something that ditched the retro '80s vibe in favour of a contemporary, high-performance design. The result? An all-new small-wave shred sled. To achieve this, we scrapped the beak nose and refined the entire deck line, swapping out the flat deck and steep rails for a more contemporary, moderately rolled rail and deck. The tail is scooped out with a thinner, boxy block. We also removed the deep fluted wing, replacing it with a subtle bump/hip while maintaining plenty of small-wave surface area. The nose has been slightly pulled in with a touch more rocker, making it fit better into tight transitions. Like its predecessor, the Rad Ripper, The RIPPER retains an overall low rocker with a single concave through the centre, transitioning into a deep double concave/vee through the fins and out the tail. The built-in speed, paddle power, and carving control that made the Rad Ripper a favourite are all carried through in this update. The RIPPER thrives when surfed aggressively off the ","To achieve this, we scrapped the beak nose and refined the entire deck line, swapping out the flat deck and steep rails for a more contemporary, moderately rolled rail and deck. The nose has been slightly pulled in with a touch more rocker, making it fit better into tight transitions.",,"To achieve this, we scrapped the beak nose and refined the entire deck line, swapping out the flat deck and steep rails for a more contemporary, moderately rolled rail and deck. The tail is scooped out with a thinner, boxy block.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Tube Pig,7900,https://lostsurfboards.com.au/products/tubepig,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Tube Pig has been designed with Taj Burrow for surfing in his local big Western Australia waves. This model combines a nose that has more width than its rounded pin tail to increase paddle power while also maximising front foot drive. With the pulled in tail, this board also offers you plenty of control even with a lower than normal, but still typically high performance rocker. The Taj Burrow Tube Pig by Mayhem is going to be your next go to barrel board for big barreling pumping waves. For best results. try the Tube Pig around the same size if not a little bigger than your standard shortboard.","With the pulled in tail, this board also offers you plenty of control even with a lower than normal, but still typically high performance rocker.",,rounded pin tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
